host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,property_type,room_type,has_availability,instant_bookable,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,neighbourhood_cleansed_encoded,amenities_encoded
1,1,100.0,1,1,1,1,1,1,1,1,23.0,24.0,0,1.3,1.4,1.5,1026.3,1.0,1125,1.3,1125.0,0.0,13,32,213,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,23.0,0.2,5,12765
1,1,100.0,1,1,1,1,1,1,1,0,16.0,18.0,0,1.0,1.0,1.0,1052.0,1.0,365,1.1,1125.0,1.0,54,84,358,30.0,2.0,4.8,4.93,4.89,4.9,4.9,4.89,4.67,12.0,2.97,5,24453
1,1,100.0,0,1,1,1,0,1,1,1,7.0,11.0,0,1.3,1.4,1.5,1026.3,2.0,365,2.0,365.0,0.0,0,9,188,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,7.0,1.2,5,166
0,1,87.0,0,1,1,1,1,1,1,0,1.0,3.0,0,1.0,1.0,2.0,988.0,2.0,180,2.0,180.0,1.0,28,57,57,4.0,0.0,4.89,4.89,4.89,5.0,4.89,4.78,4.56,1.0,0.44,5,15766
1,1,99.0,1,1,1,1,0,1,1,1,8.0,9.0,0,1.0,1.0,1.0,1200.0,1.0,1125,1.0,1125.0,0.0,25,55,145,3.0,1.0,4.71,4.86,4.71,5.0,5.0,4.86,4.71,6.0,0.34,10,8269
1,1,89.0,1,1,1,1,1,1,1,0,13.0,7.3,0,1.0,1.0,2.0,1200.0,1.0,365,1.0,365.0,1.0,59,89,364,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1.07,5,5977
1,1,83.0,0,1,1,1,0,0,1,1,2.0,2.0,0,1.0,1.0,2.0,1200.0,1.0,365,1.0,365.0,1.0,60,90,364,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.05,16,19006
1,1,92.0,1,1,1,1,0,0,1,0,1.0,2.0,0,1.0,1.0,1.0,999.0,3.0,60,3.0,60.0,0.0,0,0,0,11.0,2.0,4.95,4.91,5.0,4.95,5.0,5.0,5.0,1.0,1.08,10,23529
0,0,89.0,0,1,1,1,0,0,1,1,1.0,1.0,0,1.0,1.0,1.0,999.0,1.0,7,1.0,1125.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,4,6838
1,1,98.0,0,1,1,1,1,1,1,0,6.2,7.3,0,1.0,0.0,1.0,677.0,1.0,365,1.6,365.0,1.0,47,77,348,10.9,3.0,4.67,4.71,4.75,4.88,4.78,4.84,4.67,4.9,1.4,2,15319
1,1,99.0,0,0,1,1,1,1,1,1,6.2,7.3,1,2.0,2.0,2.0,2252.0,1.0,365,1.0,1125.0,0.0,17,17,265,36.0,3.0,4.76,4.85,4.73,4.9,4.85,4.97,4.73,4.9,2.85,10,15018
0,0,19.0,0,1,1,1,0,0,1,0,14.0,20.0,0,1.0,1.0,1.0,380.0,1.0,365,1.0,365.0,0.0,0,0,267,0.0,0.0,5.0,5.0,4.67,5.0,5.0,4.67,5.0,14.0,0.15,5,23016
0,0,100.0,0,0,1,1,0,0,1,1,5.0,7.0,1,1.0,2.0,1.0,999.0,1.0,365,1.0,365.0,1.0,60,90,365,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,5.0,1.0,5,350
1,0,98.0,1,1,1,1,1,1,1,0,26.0,29.0,0,1.0,1.0,1.0,1398.0,2.0,90,1.0,365.0,1.0,40,40,40,19.0,1.0,4.91,4.76,4.85,5.0,5.0,5.0,4.76,25.0,1.6,10,9015
1,1,92.0,1,1,1,1,0,1,1,0,1.0,2.0,1,2.0,2.0,2.0,1399.0,2.0,1125,2.0,1125.0,1.0,27,50,50,16.0,2.0,4.95,5.0,4.9,5.0,5.0,4.71,4.95,1.0,1.03,3,9630
1,1,100.0,1,1,1,1,0,0,1,1,9.0,12.0,0,2.0,1.0,1.0,420.0,1.0,365,1.0,365.0,1.0,59,89,364,26.0,1.0,4.73,4.7,4.8,4.91,4.91,4.98,4.64,7.0,2.17,5,21042
1,1,100.0,1,1,1,1,0,0,1,1,9.0,12.0,0,2.0,1.0,1.0,386.0,1.0,365,1.0,365.0,1.0,58,88,363,22.0,2.0,4.88,4.83,4.63,4.98,4.95,5.0,4.83,7.0,1.96,5,21042
1,1,100.0,1,1,1,1,0,0,1,1,9.0,12.0,0,2.0,1.0,1.0,395.0,1.0,365,1.0,365.0,1.0,57,87,361,33.0,1.0,4.79,4.73,4.54,4.85,4.9,4.92,4.81,7.0,2.35,5,21043
0,0,100.0,1,0,1,1,1,1,1,1,1.0,1.0,1,1.0,2.0,1.0,999.0,3.0,365,3.0,1125.0,0.0,0,0,0,15.0,0.0,4.9,5.0,4.9,4.9,4.9,4.97,4.81,1.0,1.58,5,12097
1,0,100.0,1,1,1,1,1,1,1,1,4.0,5.0,0,1.0,1.0,1.0,750.0,3.0,1125,3.0,1125.0,0.0,0,23,298,2.0,1.0,4.89,4.89,4.89,4.79,5.0,4.58,4.68,4.0,0.93,10,3677
1,1,100.0,1,1,1,1,1,1,1,1,6.0,6.0,1,2.0,2.0,2.0,1633.0,2.0,150,2.0,1125.0,0.0,33,53,142,45.0,3.0,4.92,4.94,4.97,4.99,5.0,4.87,4.92,6.0,3.56,5,894
1,1,100.0,0,1,1,1,0,1,1,1,6.2,7.3,0,1.0,1.0,1.0,1410.0,1.0,365,1.0,365.0,1.0,46,76,246,15.0,0.0,4.7,4.7,4.56,5.0,4.7,4.89,4.63,4.9,1.41,5,18584
1,1,59.0,1,1,1,1,0,0,1,0,6.0,10.0,0,1.0,1.0,1.0,463.0,1.6,120,4.0,120.0,0.0,23,53,327,0.0,0.0,4.5,4.75,4.8,4.75,5.0,5.0,4.5,6.0,0.2,5,10976
1,0,99.0,1,1,1,1,1,1,1,1,6.2,7.3,0,2.0,1.4,1.5,1026.3,1.0,180,1.1,1125.0,0.0,41,65,155,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,0.15,10,20088
0,0,89.0,0,1,1,1,0,0,1,1,1.0,1.0,0,1.0,1.0,1.0,999.0,1.0,365,1.0,365.0,0.0,0,0,0,0.0,0.0,4.88,4.82,4.71,4.94,4.94,4.94,4.88,1.0,0.82,3,804
1,0,100.0,0,1,1,1,1,1,1,0,18.0,22.0,1,1.0,2.0,2.0,820.0,2.0,365,2.0,356.6,0.0,5,17,17,10.9,5.0,4.43,4.52,4.66,4.83,4.62,4.75,4.54,14.0,1.4,5,18782
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,1.0,1.0,1.0,1669.0,1.0,365,1.0,365.0,1.0,40,68,343,12.0,1.0,4.74,4.83,4.83,4.85,4.87,4.85,4.72,4.9,2.56,2,6455
1,1,100.0,1,1,1,1,0,0,1,1,9.0,12.0,0,2.0,1.0,1.0,443.0,1.0,365,1.0,365.0,1.0,56,86,361,19.0,2.0,4.82,4.82,4.64,4.95,4.95,4.92,4.85,7.0,1.91,5,21043
1,1,100.0,0,1,1,1,0,1,1,1,1.0,1.0,1,1.0,2.0,3.0,999.0,1.0,28,1.0,1125.0,0.0,6,36,184,15.0,2.0,4.57,4.9,4.57,4.63,4.78,4.87,4.54,1.0,2.39,5,21428
1,1,97.0,1,0,1,1,1,1,1,1,6.2,7.3,1,1.5,1.0,2.0,1740.0,2.0,365,2.2,1125.0,1.0,52,82,357,6.0,1.0,4.84,4.95,4.89,4.9,4.89,4.95,4.74,4.9,0.94,5,10221
1,1,99.0,0,1,1,1,1,1,1,0,9.0,10.0,0,1.0,1.0,1.0,461.0,2.0,365,2.0,1125.0,0.0,4,4,4,26.0,3.0,4.73,4.93,4.87,4.6,4.9,4.83,4.8,7.0,1.5,4,23255
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,1.0,1.0,1.0,1625.0,1.0,365,1.0,365.0,0.0,30,53,53,6.0,0.0,4.71,4.86,4.79,4.79,4.86,4.86,4.71,4.9,0.68,2,6459
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,1.0,1.0,1.0,1625.0,1.0,365,1.0,365.0,1.0,53,83,92,3.0,0.0,4.8,4.9,4.67,4.67,5.0,5.0,4.8,4.9,0.51,2,6459
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,1.0,1.0,1.0,1625.0,1.0,365,1.0,365.0,0.0,40,70,79,19.0,0.0,4.77,4.87,4.82,4.92,4.85,4.92,4.77,4.9,1.94,2,20534
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,1.0,1.0,1.0,1625.0,1.0,365,1.0,365.0,1.0,42,72,81,15.0,0.0,4.66,4.69,4.77,4.74,4.86,4.94,4.6,4.9,1.72,2,6459
1,1,100.0,1,1,1,1,1,1,1,1,6.0,6.0,1,2.0,2.0,2.0,1455.0,2.0,1125,2.0,1125.0,0.0,20,44,137,41.0,5.0,4.92,4.92,4.9,4.95,4.98,4.9,4.83,6.0,3.03,5,9331
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,1.0,1.0,2.0,1950.0,1.0,365,1.0,365.0,1.0,48,74,83,3.0,0.0,4.76,4.82,4.94,4.94,4.65,5.0,4.82,4.9,0.84,2,6456
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,1.0,1.0,1.0,1557.0,1.0,365,1.0,365.0,1.0,39,58,332,15.0,0.0,4.76,4.84,4.76,4.91,4.86,4.93,4.81,4.9,2.9,2,6456
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,1.0,1.0,1.0,1625.0,1.0,365,1.0,365.0,1.0,53,83,92,27.0,0.0,4.73,4.77,4.78,4.78,4.81,4.89,4.69,4.9,3.18,2,6459
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,1.0,1.0,1.0,1625.0,1.0,365,1.0,365.0,1.0,54,84,93,8.0,0.0,4.67,4.7,4.8,4.77,4.83,4.83,4.63,4.9,1.46,2,6459
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,1.0,1.0,1.0,1625.0,1.0,365,1.0,365.0,1.0,44,74,83,15.0,0.0,4.69,4.67,4.88,4.88,4.81,4.98,4.56,4.9,2.04,2,6459
1,1,100.0,0,1,1,1,0,0,1,1,13.0,13.0,0,2.0,1.0,1.0,450.0,1.0,15,1.0,1125.0,1.0,33,63,332,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,0.1,5,24557
1,1,100.0,0,1,1,1,0,0,1,1,13.0,13.0,0,2.0,1.0,1.0,450.0,1.0,15,1.0,1125.0,1.0,33,63,332,1.0,0.0,4.9,4.9,4.9,4.7,4.9,4.9,4.8,13.0,0.49,5,21953
1,1,100.0,1,0,1,1,1,1,1,1,8.0,39.0,0,1.0,1.0,0.0,1916.0,2.0,365,2.0,365.0,1.0,52,82,352,46.0,2.0,4.82,4.85,4.92,4.92,4.9,4.96,4.7,6.0,4.0,5,8072
1,1,100.0,0,1,1,1,0,0,1,1,2.0,2.0,0,1.0,1.0,1.0,700.0,2.0,28,2.0,1125.0,1.0,52,82,262,4.0,1.0,4.78,4.78,4.89,4.89,4.78,5.0,4.78,1.0,0.44,2,18991
0,1,89.0,0,1,1,1,0,0,0,0,1.0,1.0,0,1.0,1.0,1.0,2100.0,1.0,4,1.0,1125.0,1.0,59,89,364,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,16,2463
1,1,92.0,1,1,1,1,0,1,1,0,2.0,6.0,0,1.0,1.0,1.0,590.0,1.0,365,1.0,365.0,1.0,43,73,343,42.0,3.0,4.87,4.91,4.75,4.95,4.95,4.95,4.84,2.0,2.69,5,24202
1,1,99.0,0,1,1,1,1,1,1,1,5.0,7.0,1,2.0,2.0,1.5,1267.0,1.0,1125,1.0,365.0,1.0,55,85,340,7.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4,2,5045
1,1,99.0,1,0,1,1,0,0,1,1,32.0,7.3,0,0.0,1.0,2.0,1950.0,1.0,365,1.0,365.0,0.0,30,60,69,19.0,0.0,4.84,4.84,4.82,4.94,4.86,4.98,4.73,4.9,2.54,2,6456
1,1,99.0,1,0,1,1,1,1,1,0,10.0,10.0,1,2.0,3.0,3.0,1699.0,2.0,365,2.0,365.0,1.0,53,83,358,10.9,0.9,4.89,4.9,4.83,4.92,4.97,4.99,4.93,8.0,4.47,10,11871
0,0,89.0,0,1,1,1,0,1,1,0,23.0,7.3,1,2.0,2.0,2.0,800.0,3.0,180,3.0,180.0,0.0,27,57,57,0.0,0.0,4.67,5.0,4.8,4.67,5.0,4.67,4.67,13.0,0.16,2,15962
1,1,100.0,1,1,1,1,1,1,1,1,4.0,4.0,1,1.0,1.0,2.0,1090.0,2.0,365,2.0,1125.0,1.0,51,81,119,34.0,3.0,4.88,4.94,4.92,4.9,4.98,4.98,4.8,4.0,2.44,5,7692
1,1,100.0,1,1,1,1,1,1,1,1,4.0,4.0,1,1.0,1.0,2.0,973.0,2.0,365,2.0,1125.0,1.0,49,79,88,20.0,1.0,4.82,4.82,4.82,4.91,4.91,4.97,4.81,4.0,1.63,5,7721
1,1,100.0,1,0,1,1,0,1,1,0,1.0,1.0,1,2.0,2.0,3.0,1974.0,2.0,1125,2.0,1125.0,0.0,23,46,320,20.0,2.0,4.88,4.91,4.79,4.91,4.94,4.97,4.88,1.0,1.65,5,20980
1,0,45.0,0,1,1,1,0,0,1,0,12.0,13.0,0,1.0,1.0,1.0,999.0,1.0,365,1.0,365.0,1.0,60,90,365,6.0,0.0,4.89,4.89,5.0,4.89,4.89,5.0,4.78,9.0,0.45,7,14179
1,1,96.0,0,1,1,1,0,0,1,1,3.0,3.0,0,1.0,1.0,1.0,315.0,1.0,1125,1.0,1125.0,1.0,38,61,333,36.0,0.0,4.82,4.74,4.66,4.75,4.88,4.85,4.74,3.0,3.21,14,19844
1,1,99.0,1,1,1,1,1,1,1,1,1.0,1.0,0,2.5,3.0,1.5,2004.0,2.0,1125,2.0,1125.0,0.0,25,51,320,39.0,1.0,4.9,4.93,4.96,4.85,4.96,4.92,4.92,1.0,3.67,10,20582
1,1,100.0,1,1,1,1,1,1,1,1,23.0,24.0,0,1.0,1.4,1.0,999.0,1.0,365,1.0,1125.0,0.0,12,31,239,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,23.0,0.11,5,12774
0,0,100.0,0,1,1,1,0,1,1,1,1.0,1.0,1,1.0,2.0,1.0,999.0,2.0,28,2.0,1125.0,0.0,0,0,0,9.0,0.0,4.92,4.94,4.96,4.98,4.98,4.71,4.92,1.0,2.35,14,4377
1,0,100.0,0,1,1,1,1,1,1,1,14.0,17.0,0,1.0,1.0,1.0,867.0,1.0,365,1.0,365.0,1.0,37,67,342,12.0,0.0,4.83,4.61,4.61,4.83,4.72,4.78,4.67,14.0,0.97,10,14949
1,1,99.0,1,0,1,1,1,1,1,1,5.0,7.0,1,1.0,2.0,1.5,2500.0,2.0,365,2.0,1125.0,0.0,17,18,163,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,5.0,0.2,5,12864
1,1,100.0,1,1,1,1,1,1,1,0,1.0,1.0,1,2.0,2.0,2.0,1894.0,2.0,90,2.0,90.0,0.0,16,46,314,19.0,1.0,4.83,4.96,4.57,4.78,4.91,4.96,4.87,1.0,1.26,5,8004
1,1,99.0,1,0,1,1,1,1,1,1,10.0,10.0,0,1.0,1.0,1.0,1399.0,2.0,365,2.0,1125.0,0.0,42,72,347,12.0,1.0,4.8,5.0,4.72,4.8,4.8,4.92,4.6,8.0,1.27,10,10632
1,1,99.0,1,0,1,1,1,1,1,1,10.0,10.0,0,1.0,1.0,1.0,1499.0,2.0,365,2.0,1125.0,0.0,13,13,286,21.0,0.0,4.5,4.69,4.8,4.9,4.73,4.73,4.38,8.0,1.33,10,10600
0,0,0.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.5,1.0,1.0,600.0,3.0,30,3.0,30.0,0.0,3,3,3,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.05,5,17643
1,1,99.0,0,0,1,1,1,1,1,1,6.2,7.3,1,2.0,3.0,3.0,1026.3,1.0,365,1.0,1125.0,0.0,37,55,313,27.0,0.0,4.88,4.94,4.9,4.96,4.96,4.96,4.85,4.9,2.35,5,11824
1,1,96.0,0,1,1,1,0,1,1,0,3.0,3.0,1,1.0,2.0,3.0,521.0,1.0,1125,1.0,1125.0,1.0,36,58,330,13.0,0.0,4.83,4.8,4.83,4.7,4.93,4.7,4.7,3.0,1.52,14,20391
0,1,100.0,0,0,1,1,1,1,1,0,2.0,2.0,1,1.0,2.0,1.5,1000.0,2.0,1125,2.0,1125.0,0.0,0,0,0,18.0,1.0,4.53,4.84,4.47,4.9,4.68,4.68,4.58,2.0,0.96,3,21485
0,0,89.0,0,0,1,1,0,0,1,1,7.0,8.0,0,1.0,1.0,1.0,999.0,1.0,365,1.0,365.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,6.0,0.36,16,22771
1,1,100.0,1,1,1,1,1,1,1,1,1.0,1.0,0,1.5,1.0,1.0,1697.0,2.0,1125,2.0,1125.0,1.0,39,69,344,48.0,3.0,4.9,4.93,4.9,4.95,4.97,4.98,4.85,1.0,3.56,5,5575
0,0,0.0,0,1,1,1,0,1,0,0,1.0,1.0,0,3.5,1.4,1.5,1443.0,1.0,365,1.0,365.0,1.0,53,83,358,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,9,23110
0,0,88.0,0,0,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,400.0,1.0,365,1.0,365.0,1.0,60,90,364,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.17,15,13345
0,0,96.0,1,1,1,1,0,0,1,1,5.0,7.0,0,1.0,1.0,1.0,999.0,1.0,365,1.0,1125.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,5.0,1.2,10,14035
1,1,99.0,0,0,1,1,1,1,1,1,6.2,7.3,0,2.0,1.0,1.0,1275.0,1.0,365,1.0,1125.0,0.0,4,4,218,17.0,0.0,4.61,4.81,4.68,4.65,4.74,4.9,4.42,4.9,1.59,5,15016
1,1,96.0,1,1,1,1,1,1,1,0,8.0,8.0,0,1.0,1.0,1.0,910.0,2.0,30,2.0,1125.0,0.0,14,44,134,13.0,2.0,4.95,5.0,5.0,5.0,5.0,4.95,4.65,7.0,0.97,5,9959
0,0,71.0,0,0,1,1,0,0,1,0,30.0,37.0,0,1.0,1.0,1.0,860.0,1.6,120,5.0,120.0,0.0,0,0,268,2.0,0.0,5.0,5.0,5.0,5.0,5.0,4.88,5.0,4.9,0.41,5,24664
1,1,99.0,0,0,1,1,1,1,1,1,6.2,7.3,0,1.0,1.0,1.0,1372.0,1.0,365,1.0,1125.0,1.0,46,76,333,23.0,3.0,4.82,4.91,4.97,4.94,4.97,4.94,4.85,4.9,1.7,10,15017
1,1,100.0,1,1,1,1,1,1,1,1,1.0,3.0,1,2.0,2.0,2.0,1100.0,2.0,1125,2.0,1125.0,0.0,24,54,301,46.0,5.0,4.92,4.96,4.9,4.95,4.99,4.64,4.92,1.0,3.77,5,7741
1,1,100.0,0,1,1,1,1,1,1,1,14.0,15.0,0,1.0,1.0,1.0,1199.0,2.0,365,2.0,1125.0,0.0,0,0,116,12.0,0.0,4.87,4.93,4.87,5.0,4.93,5.0,4.8,10.0,0.76,10,5173
1,0,99.0,0,1,1,1,1,1,1,1,33.0,7.3,0,3.0,2.0,2.0,1932.0,1.6,180,4.9,1125.0,1.0,50,80,347,7.0,1.0,4.71,4.71,4.71,4.86,4.71,5.0,4.64,4.9,0.7,10,5073
0,0,86.0,0,1,1,1,1,1,1,0,2.0,2.0,1,1.0,2.0,1.0,999.0,1.6,365,1.8,365.0,0.0,0,0,0,5.0,0.0,4.92,4.92,4.67,5.0,5.0,5.0,4.92,1.0,0.61,5,11503
1,1,97.0,0,1,1,1,0,0,1,0,2.0,6.0,0,1.0,1.0,1.0,399.0,3.0,365,3.0,1125.0,0.0,23,53,328,3.0,0.0,4.8,4.9,4.8,4.9,4.9,4.67,4.8,2.0,0.25,5,13185
1,1,72.0,1,1,1,1,1,1,1,0,8.0,16.0,1,1.0,3.0,1.0,999.0,1.0,365,1.0,365.0,0.0,0,0,0,5.0,0.0,4.89,4.78,5.0,4.89,4.78,5.0,4.89,7.0,0.55,10,17035
1,1,97.0,1,0,1,1,0,1,1,1,6.2,7.3,1,2.0,2.0,3.0,1644.0,2.0,365,2.2,1125.0,1.0,42,72,347,10.0,2.0,4.63,4.84,4.89,4.9,4.79,4.68,4.68,4.9,0.98,5,20365
1,1,100.0,1,0,1,1,1,1,1,1,5.0,7.0,1,1.0,1.0,1.0,429.0,2.0,28,2.0,1125.0,0.0,41,71,161,17.0,4.0,4.71,4.81,4.81,4.77,4.84,4.9,4.84,5.0,1.54,5,6663
1,1,99.0,1,1,1,1,0,0,1,1,2.0,4.0,0,1.0,1.0,1.0,441.0,1.0,60,1.0,1125.0,0.0,24,54,54,31.0,3.0,4.89,4.77,4.83,4.94,4.86,4.83,4.74,2.0,1.74,3,920
1,1,99.0,1,1,1,1,0,0,1,1,2.0,4.0,0,1.0,1.0,1.0,526.0,1.0,1125,1.0,1125.0,1.0,52,82,357,3.0,0.0,4.8,5.0,4.8,5.0,4.8,5.0,4.4,2.0,0.24,3,10361
1,0,99.0,1,1,1,1,1,1,1,1,6.2,7.3,0,1.0,1.4,1.0,999.0,1.0,180,1.1,1125.0,0.0,0,0,0,5.0,0.0,4.75,4.63,4.75,4.88,4.88,5.0,4.75,4.9,0.4,10,4720
1,1,98.0,0,1,1,1,1,1,1,1,12.0,17.0,1,3.0,3.0,3.0,1026.3,2.0,365,2.0,1125.0,1.0,55,85,360,7.0,0.0,5.0,5.0,5.0,5.0,4.7,5.0,4.8,12.0,0.53,10,13338
1,1,93.0,0,1,1,1,0,0,1,0,2.0,3.0,0,1.0,1.0,1.0,300.0,2.0,1125,2.0,1125.0,0.0,34,64,64,11.0,0.0,4.8,4.6,4.73,4.93,4.93,5.0,4.6,2.0,0.75,5,19703
1,1,100.0,1,1,1,1,1,1,1,1,4.0,4.0,0,1.0,1.0,1.0,959.0,2.0,1125,2.0,1125.0,0.0,38,68,106,18.0,3.0,4.84,4.92,4.95,4.97,4.97,5.0,4.84,4.0,1.81,5,5070
1,1,100.0,1,1,1,1,1,1,1,1,4.0,4.0,0,1.0,1.0,1.0,990.0,2.0,365,2.0,1125.0,1.0,42,72,110,15.0,2.0,4.94,4.91,4.91,4.82,4.88,4.97,4.82,4.0,1.67,5,6386
1,1,100.0,0,1,1,1,1,1,1,0,10.0,10.0,0,1.0,1.0,1.0,824.0,1.0,28,3.5,1125.0,1.0,50,80,170,35.0,0.0,4.79,4.76,4.84,4.87,4.83,4.93,4.71,5.0,3.68,3,18871
1,1,100.0,1,0,1,1,1,1,1,0,1.0,2.0,1,1.0,2.0,3.0,1029.0,2.0,730,2.0,1125.0,1.0,40,70,345,43.0,2.0,4.83,4.89,4.9,4.89,4.96,4.9,4.87,1.0,3.47,5,5325
1,1,99.0,1,0,1,1,1,1,1,0,2.0,2.0,0,1.0,1.0,1.0,857.0,2.0,1125,2.0,1125.0,0.0,16,39,39,26.0,0.0,4.89,4.91,4.91,4.98,4.98,4.89,4.87,2.0,2.42,5,6984
1,0,98.0,0,1,1,1,0,0,1,1,6.2,7.3,0,3.5,1.0,1.0,322.0,1.0,365,1.0,1125.0,1.0,59,89,179,12.0,1.0,4.8,4.9,4.8,4.9,4.9,4.68,4.8,4.9,1.25,5,8629
1,1,100.0,1,1,1,1,1,1,1,1,10.0,14.0,1,2.0,2.0,1.5,1217.0,2.0,1125,2.0,1125.0,0.0,23,43,307,30.0,4.0,4.98,4.88,4.83,5.0,4.95,4.97,4.95,8.0,2.54,3,8071
1,1,99.0,0,0,1,1,1,1,1,1,6.2,7.3,1,2.0,2.0,2.0,1463.0,1.0,365,1.0,1125.0,0.0,38,68,343,51.0,5.0,4.96,4.96,4.9,4.78,4.93,4.97,4.85,4.9,3.41,2,11824
1,1,0.0,0,1,1,1,0,0,1,0,2.0,3.0,0,1.0,1.0,1.0,850.0,2.0,365,2.0,365.0,1.0,60,90,364,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,0.05,5,21756
1,1,85.0,1,0,1,1,1,1,1,0,24.0,24.0,1,2.0,3.0,3.0,2482.0,1.0,1125,1.0,1125.0,0.0,0,0,116,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,24.0,0.16,12,13542
1,1,99.0,1,1,1,1,0,0,1,0,2.0,2.0,0,1.0,1.0,1.0,350.0,2.0,365,2.0,365.0,1.0,45,71,336,42.0,4.0,4.96,4.93,4.85,4.94,4.99,4.92,4.97,2.0,3.49,5,15514
1,1,98.0,1,1,1,1,1,1,1,0,6.0,6.0,1,2.0,3.0,3.0,1299.0,1.0,120,1.0,1125.0,0.0,12,33,296,15.0,2.0,4.81,4.78,4.72,4.89,4.92,4.94,4.72,1.0,1.77,5,845
1,1,100.0,1,1,1,1,0,0,1,1,9.0,12.0,0,2.0,1.0,1.0,339.0,1.0,365,1.0,365.0,1.0,59,89,364,20.0,3.0,4.8,4.85,4.63,4.98,4.95,4.98,4.88,7.0,1.96,5,11515
1,1,99.0,1,1,1,1,0,1,1,0,1.0,1.0,0,1.0,1.0,2.0,520.0,1.0,30,1.0,30.0,0.0,12,20,94,10.9,4.0,4.97,4.96,4.97,4.97,5.0,4.65,4.95,1.0,4.72,10,16049
0,0,100.0,0,0,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,288.0,1.0,365,1.0,365.0,1.0,59,89,364,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,22886
1,0,100.0,0,0,1,1,0,1,1,1,19.0,19.0,1,1.0,1.0,2.0,933.0,2.0,365,2.0,1125.0,0.0,29,59,148,41.0,4.0,4.62,4.77,4.79,4.61,4.9,4.96,4.57,2.0,3.47,5,15814
0,0,89.0,0,1,1,1,1,1,1,0,2.0,2.0,0,1.0,1.0,1.0,999.0,2.0,5,2.0,5.0,0.0,0,0,0,0.0,0.0,4.5,4.64,4.93,5.0,4.93,4.93,4.5,2.0,0.72,5,13514
0,0,89.0,0,1,1,1,0,1,1,0,2.0,2.0,0,1.0,1.0,1.0,999.0,2.0,365,2.0,365.0,0.0,0,0,0,0.0,0.0,4.93,5.0,4.93,5.0,4.93,4.93,4.73,2.0,0.75,5,6906
1,1,98.0,1,1,1,1,0,1,1,0,1.0,1.0,1,1.0,1.0,2.0,914.0,2.0,30,2.0,30.0,,43,73,348,24.0,1.0,5.0,5.0,4.97,5.0,5.0,4.97,5.0,1.0,1.55,3,20096
0,0,89.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,999.0,1.0,180,1.0,180.0,0.0,0,0,0,0.0,0.0,4.8,5.0,4.8,4.8,4.8,4.8,5.0,1.0,0.24,2,23888
